,open,high,low,close,adjclose,volume,ticker,date,adjclose_15,true_adjclose_15,buy_profit,sell_profit
2019-01-22,1681.0,1681.8699951171875,1610.199951171875,1632.1700439453125,1632.1700439453125,6416800,AMZN,2019-01-22,10.6950865,4.0416669845581055,0.0,1628.1283769607544
2019-01-23,1656.0,1657.4300537109375,1612.0,1640.02001953125,1640.02001953125,5225200,AMZN,2019-01-23,55.07103,35.88999938964844,0.0,1604.1300201416016
2019-01-24,1641.0699462890625,1657.260009765625,1631.780029296875,1654.9300537109375,1654.9300537109375,4089900,AMZN,2019-01-24,300.58438,373.8900146484375,0.0,1281.0400390625
2019-01-25,1670.5,1683.47998046875,1661.6099853515625,1670.5699462890625,1670.5699462890625,4945900,AMZN,2019-01-25,706.4462,715.239990234375,0.0,955.3299560546875
2019-01-28,1643.5899658203125,1645.0,1614.0899658203125,1637.8900146484375,1637.8900146484375,4837700,AMZN,2019-01-28,56.080402,37.119998931884766,0.0,1600.7700157165527
2019-01-29,1631.27001953125,1632.3800048828125,1590.719970703125,1593.8800048828125,1593.8800048828125,4632800,AMZN,2019-01-29,65.48468,62.03125000000001,0.0,1531.8487548828125
2019-01-30,1623.0,1676.949951171875,1619.6800537109375,1670.4300537109375,1670.4300537109375,5783800,AMZN,2019-01-30,493.23044,522.6199951171875,0.0,1147.81005859375
2019-01-31,1692.8499755859375,1736.4100341796875,1679.0799560546875,1718.72998046875,1718.72998046875,10910300,AMZN,2019-01-31,10.648534,2.375,0.0,1716.35498046875
2019-02-01,1638.8800048828125,1673.06005859375,1622.010009765625,1626.22998046875,1626.22998046875,11506200,AMZN,2019-02-01,352.66806,392.2999877929687,0.0,1233.9299926757812
2019-02-04,1623.0,1649.6300048828125,1613.5,1633.31005859375,1633.31005859375,4929100,AMZN,2019-02-04,46.159714,46.31999969482422,0.0,1586.9900588989258
2019-02-05,1643.3399658203125,1665.260009765625,1642.5,1658.81005859375,1658.81005859375,4453100,AMZN,2019-02-05,100.218216,77.48999786376953,0.0,1581.3200607299805
2019-02-06,1670.75,1672.260009765625,1633.3399658203125,1640.260009765625,1640.260009765625,3939900,AMZN,2019-02-06,49.746532,36.13999938964844,0.0,1604.1200103759766
2019-02-07,1625.0,1625.5400390625,1592.9100341796875,1614.3699951171875,1614.3699951171875,4626600,AMZN,2019-02-07,964.98364,1003.0000000000001,0.0,611.3699951171874
2019-02-08,1586.0,1588.5899658203125,1566.760009765625,1588.219970703125,1588.219970703125,5657500,AMZN,2019-02-08,735.333,722.0800170898438,0.0,866.1399536132812
2019-02-11,1600.97998046875,1609.2900390625,1586.0,1591.0,1591.0,3317300,AMZN,2019-02-11,205.6272,186.2899932861328,0.0,1404.7100067138672
2019-02-12,1604.0,1639.4000244140625,1598.8800048828125,1638.010009765625,1638.010009765625,4858600,AMZN,2019-02-12,42.378006,38.61000061035156,0.0,1599.4000091552734
2019-02-13,1647.0,1656.3800048828125,1637.1099853515625,1640.0,1640.0,3560300,AMZN,2019-02-13,576.8486,490.4800109863281,0.0,1149.5199890136719
2019-02-14,1624.5,1637.9000244140625,1606.06005859375,1622.6500244140625,1622.6500244140625,4120500,AMZN,2019-02-14,12.165941,4.3020830154418945,0.0,1618.3479413986206
2019-02-15,1627.8599853515625,1628.9100341796875,1604.5,1607.949951171875,1607.949951171875,4343900,AMZN,2019-02-15,998.351,1110.8499755859375,0.0,497.0999755859375
2019-02-19,1601.0,1634.0,1600.56005859375,1627.5799560546875,1627.5799560546875,3681700,AMZN,2019-02-19,767.8063,836.52001953125,0.0,791.0599365234375
2019-02-20,1630.0,1634.9300537109375,1610.1199951171875,1622.0999755859375,1622.0999755859375,3337600,AMZN,2019-02-20,66.461,62.81250000000001,0.0,1559.2874755859375
2019-02-21,1619.8499755859375,1623.56005859375,1600.9100341796875,1619.43994140625,1619.43994140625,3483400,AMZN,2019-02-21,2778.7808,3138.2900390625,1518.85009765625,0.0
2019-02-22,1623.5,1634.93994140625,1621.1700439453125,1631.56005859375,1631.56005859375,3096200,AMZN,2019-02-22,1521.5262,1587.280029296875,0.0,44.280029296875
2019-02-25,1641.449951171875,1654.5999755859375,1630.3900146484375,1633.0,1633.0,3184500,AMZN,2019-02-25,812.33734,822.9600219726562,0.0,810.0399780273438
2019-02-26,1625.97998046875,1639.989990234375,1616.1300048828125,1636.4000244140625,1636.4000244140625,2665800,AMZN,2019-02-26,314.63535,333.57000732421875,0.0,1302.8300170898438
2019-02-27,1628.1800537109375,1641.81005859375,1615.0999755859375,1641.0899658203125,1641.0899658203125,3148800,AMZN,2019-02-27,2005.6147,1664.199951171875,23.1099853515625,0.0
2019-02-28,1635.25,1651.77001953125,1633.8299560546875,1639.8299560546875,1639.8299560546875,3025900,AMZN,2019-02-28,12.788748,4.953125,0.0,1634.8768310546875
2019-03-01,1655.1300048828125,1674.260009765625,1651.0,1671.72998046875,1671.72998046875,4974900,AMZN,2019-03-01,303.99295,280.9800109863281,0.0,1390.7499694824219
2019-03-04,1685.0,1709.4300537109375,1674.3599853515625,1696.1700439453125,1696.1700439453125,6167400,AMZN,2019-03-04,399.4487,347.3800048828125,0.0,1348.7900390625
2019-03-05,1702.949951171875,1707.800048828125,1689.010009765625,1692.4300537109375,1692.4300537109375,3681500,AMZN,2019-03-05,171.63261,180.47999572753903,0.0,1511.9500579833984
2019-03-06,1695.969970703125,1697.75,1668.280029296875,1668.949951171875,1668.949951171875,3996000,AMZN,2019-03-06,236.3187,223.0399932861328,0.0,1445.9099578857422
2019-03-07,1667.3699951171875,1669.75,1620.510009765625,1625.949951171875,1625.949951171875,4957000,AMZN,2019-03-07,102.96872,78.59999847412111,0.0,1547.349952697754
2019-03-08,1604.010009765625,1622.719970703125,1586.5699462890625,1620.800048828125,1620.800048828125,4667000,AMZN,2019-03-08,1967.6835,2363.489990234375,742.68994140625,0.0
2019-03-11,1626.1199951171875,1672.2900390625,1626.010009765625,1670.6199951171875,1670.6199951171875,3876400,AMZN,2019-03-11,775.5933,774.3400268554688,0.0,896.2799682617188
2019-03-12,1669.0,1684.27001953125,1660.97998046875,1673.0999755859375,1673.0999755859375,3614500,AMZN,2019-03-12,824.0128,787.75,0.0,885.3499755859375
2019-03-13,1683.0,1700.0,1679.3499755859375,1690.81005859375,1690.81005859375,3552000,AMZN,2019-03-13,254.79492,261.67999267578125,0.0,1429.1300659179688
2019-03-14,1691.199951171875,1702.0,1684.3399658203125,1686.219970703125,1686.219970703125,2946600,AMZN,2019-03-14,24.794712,15.010000228881834,0.0,1671.2099704742432
2019-03-15,1703.0,1718.800048828125,1693.1300048828125,1712.3599853515625,1712.3599853515625,7550900,AMZN,2019-03-15,41.882915,35.59000015258789,0.0,1676.7699851989746
2019-03-18,1712.699951171875,1750.0,1712.6300048828125,1742.1500244140625,1742.1500244140625,5429100,AMZN,2019-03-18,20.358267,12.600000381469728,0.0,1729.5500240325928
2019-03-19,1753.510009765625,1784.1600341796875,1753.510009765625,1761.8499755859375,1761.8499755859375,6364200,AMZN,2019-03-19,25.020847,11.899999618530272,0.0,1749.9499759674072
2019-03-20,1769.93994140625,1799.5,1767.030029296875,1797.27001953125,1797.27001953125,6265600,AMZN,2019-03-20,55.24606,38.91999816894531,0.0,1758.3500213623047
2019-03-21,1796.260009765625,1823.75,1787.280029296875,1819.260009765625,1819.260009765625,5767800,AMZN,2019-03-21,1990.0376,1979.5899658203125,160.3299560546875,0.0
2019-03-22,1810.1700439453125,1818.97998046875,1763.1099853515625,1764.77001953125,1764.77001953125,6363000,AMZN,2019-03-22,104.2992,126.66999816894531,0.0,1638.1000213623047
2019-03-25,1757.7900390625,1782.6800537109375,1747.5,1774.260009765625,1774.260009765625,5103800,AMZN,2019-03-25,960.3845,1006.72998046875,0.0,767.530029296875
2019-03-26,1793.0,1805.77001953125,1773.3599853515625,1783.760009765625,1783.760009765625,4865900,AMZN,2019-03-26,34.242123,30.8799991607666,0.0,1752.8800106048584
2019-03-27,1784.1300048828125,1787.5,1745.6800537109375,1765.699951171875,1765.699951171875,4324800,AMZN,2019-03-27,1171.821,1209.5899658203125,0.0,556.1099853515625
2019-03-28,1770.0,1777.9300537109375,1753.469970703125,1773.4200439453125,1773.4200439453125,3043000,AMZN,2019-03-28,199.15909,174.35000610351562,0.0,1599.0700378417969
2019-03-29,1786.5799560546875,1792.8599853515625,1776.6300048828125,1780.75,1780.75,3320800,AMZN,2019-03-29,42.931984,24.6875,0.0,1756.0625
2019-04-01,1800.1099853515625,1815.6700439453125,1798.72998046875,1814.18994140625,1814.18994140625,4238800,AMZN,2019-04-01,1892.7592,2012.7099609375,198.52001953125,0.0
2019-04-02,1811.02001953125,1820.0,1805.1199951171875,1813.97998046875,1813.97998046875,3448100,AMZN,2019-04-02,128.86374,120.06999969482422,0.0,1693.9099807739258
2019-04-03,1826.719970703125,1830.0,1809.6199951171875,1820.699951171875,1820.699951171875,3926100,AMZN,2019-04-03,19.363617,8.59000015258789,0.0,1812.109951019287
2019-04-04,1820.6500244140625,1828.75,1804.199951171875,1818.8599853515625,1818.8599853515625,3623900,AMZN,2019-04-04,10.823541,3.6875,0.0,1815.1724853515625
2019-04-05,1829.0,1838.5799560546875,1825.18994140625,1837.280029296875,1837.280029296875,3640500,AMZN,2019-04-05,223.88115,222.66000366210935,0.0,1614.6200256347656
2019-04-08,1833.22998046875,1850.199951171875,1825.1099853515625,1849.8599853515625,1849.8599853515625,3752800,AMZN,2019-04-08,86.957436,81.97000122070312,0.0,1767.8899841308594
2019-04-09,1845.489990234375,1853.0899658203125,1831.780029296875,1835.8399658203125,1835.8399658203125,3714400,AMZN,2019-04-09,605.38794,647.8099975585938,0.0,1188.0299682617188
2019-04-10,1841.0,1848.0,1828.81005859375,1847.3299560546875,1847.3299560546875,2964000,AMZN,2019-04-10,76.75466,69.34999847412111,0.0,1777.9799575805664
2019-04-11,1848.699951171875,1849.949951171875,1840.31005859375,1844.0699462890625,1844.0699462890625,2654800,AMZN,2019-04-11,1912.5586,1939.0100097656252,94.94006347656273,0.0
2019-04-12,1848.4000244140625,1851.5,1841.300048828125,1843.06005859375,1843.06005859375,3114400,AMZN,2019-04-12,354.65558,321.82000732421875,0.0,1521.2400512695312
2019-04-15,1842.0,1846.8499755859375,1818.9000244140625,1844.8699951171875,1844.8699951171875,3724400,AMZN,2019-04-15,104.015465,92.63999938964845,0.0,1752.229995727539
2019-04-16,1851.3499755859375,1869.77001953125,1848.0,1863.0400390625,1863.0400390625,3044600,AMZN,2019-04-16,18.857115,23.25,0.0,1839.7900390625
2019-04-17,1872.989990234375,1876.469970703125,1860.43994140625,1864.8199462890625,1864.8199462890625,2893500,AMZN,2019-04-17,104.32706,94.25000000000001,0.0,1770.5699462890625
2019-04-18,1868.7900390625,1870.8199462890625,1859.47998046875,1861.68994140625,1861.68994140625,2749900,AMZN,2019-04-18,68.75886,86.09375,0.0,1775.59619140625
2019-04-22,1855.4000244140625,1888.4200439453125,1845.6400146484375,1887.31005859375,1887.31005859375,3373800,AMZN,2019-04-22,56.32516,59.531250000000014,0.0,1827.77880859375
2019-04-23,1891.199951171875,1929.260009765625,1889.5799560546875,1923.77001953125,1923.77001953125,4640400,AMZN,2019-04-23,49.691196,62.250000000000014,0.0,1861.52001953125
2019-04-24,1925.0,1929.68994140625,1898.1600341796875,1901.75,1901.75,3675800,AMZN,2019-04-24,196.42105,184.32000732421875,0.0,1717.4299926757812
2019-04-25,1917.0,1922.449951171875,1900.31005859375,1902.25,1902.25,6099100,AMZN,2019-04-25,209.32051,193.6499938964844,0.0,1708.6000061035156
2019-04-26,1929.0,1951.0,1898.0,1950.6300048828125,1950.6300048828125,8432600,AMZN,2019-04-26,1531.6156,1544.9200439453125,0.0,405.7099609375
2019-04-29,1949.0,1956.3399658203125,1934.0899658203125,1938.4300537109375,1938.4300537109375,4021300,AMZN,2019-04-29,405.24832,360.8699951171875,0.0,1577.56005859375
2019-04-30,1930.0999755859375,1935.7099609375,1906.949951171875,1926.52001953125,1926.52001953125,3506000,AMZN,2019-04-30,1632.7612,1686.219970703125,0.0,240.300048828125
2019-05-01,1933.0899658203125,1943.6400146484375,1910.550048828125,1911.52001953125,1911.52001953125,3117000,AMZN,2019-05-01,138.27097,126.63999938964844,0.0,1784.8800201416016
2019-05-02,1913.3299560546875,1921.550048828125,1881.8699951171875,1900.8199462890625,1900.8199462890625,3962900,AMZN,2019-05-02,657.6387,664.7899780273438,0.0,1236.0299682617188
2019-05-03,1949.0,1964.4000244140625,1936.0,1962.4599609375,1962.4599609375,6381600,AMZN,2019-05-03,155.96481,156.27000427246094,0.0,1806.189956665039
2019-05-06,1917.97998046875,1959.0,1910.5,1950.550048828125,1950.550048828125,5417800,AMZN,2019-05-06,13.557052,8.800000190734863,0.0,1941.7500486373901
2019-05-07,1939.989990234375,1949.0999755859375,1903.3800048828125,1921.0,1921.0,5902100,AMZN,2019-05-07,229.67352,229.5299987792969,0.0,1691.4700012207031
2019-05-08,1918.8699951171875,1935.3699951171875,1910.0,1917.77001953125,1917.77001953125,4078600,AMZN,2019-05-08,14.274804,7.639999866485596,0.0,1910.1300196647644
2019-05-09,1900.0,1909.4000244140625,1876.0,1899.8699951171875,1899.8699951171875,5308300,AMZN,2019-05-09,20.54127,10.149999618530272,0.0,1889.7199954986572
2019-05-10,1898.0,1903.7900390625,1856.0,1889.97998046875,1889.97998046875,5718000,AMZN,2019-05-10,2420.9153,2478.39990234375,588.419921875,0.0
2019-05-13,1836.56005859375,1846.5400390625,1818.0,1822.6800537109375,1822.6800537109375,5783400,AMZN,2019-05-13,80.972046,72.79000091552734,0.0,1749.8900527954102
2019-05-14,1839.5,1852.43994140625,1815.75,1840.1199951171875,1840.1199951171875,4629100,AMZN,2019-05-14,293.05292,300.3599853515625,0.0,1539.760009765625
2019-05-15,1827.949951171875,1874.4300537109375,1823.0,1871.1500244140625,1871.1500244140625,4692600,AMZN,2019-05-15,1858.3948,1921.0,0.0,-49.8499755859375
2019-05-16,1885.93994140625,1917.510009765625,1882.2900390625,1907.5699462890625,1907.5699462890625,4707800,AMZN,2019-05-16,88.47213,78.0999984741211,0.0,1829.4699478149414
2019-05-17,1893.050048828125,1910.530029296875,1867.3299560546875,1869.0,1869.0,4736600,AMZN,2019-05-17,62.183304,51.5099983215332,0.0,1817.4900016784668
2019-05-20,1852.68994140625,1867.780029296875,1835.5400390625,1858.969970703125,1858.969970703125,3798200,AMZN,2019-05-20,1597.1251,1410.5699462890625,0.0,448.4000244140625
2019-05-21,1874.7900390625,1879.0,1846.0,1857.52001953125,1857.52001953125,4005100,AMZN,2019-05-21,21.536339,14.100000381469728,0.0,1843.4200191497803
2019-05-22,1851.780029296875,1871.489990234375,1851.0,1859.6800537109375,1859.6800537109375,2936600,AMZN,2019-05-22,3279.677,3232.580078125,1372.9000244140625,0.0
2019-05-23,1836.5899658203125,1844.0,1804.199951171875,1815.47998046875,1815.47998046875,4424300,AMZN,2019-05-23,3191.2383,3307.4599609375,1491.97998046875,0.0
2019-05-24,1835.8900146484375,1841.760009765625,1817.8499755859375,1823.280029296875,1823.280029296875,3369700,AMZN,2019-05-24,52.76646,51.939998626708984,0.0,1771.340030670166
2019-05-28,1832.75,1849.27001953125,1827.3499755859375,1836.4300537109375,1836.4300537109375,3200000,AMZN,2019-05-28,75.61941,62.250000000000014,0.0,1774.1800537109375
2019-05-29,1823.1199951171875,1830.0,1807.530029296875,1819.18994140625,1819.18994140625,4279000,AMZN,2019-05-29,204.06311,194.22999572753903,0.0,1624.959945678711
2019-05-30,1825.489990234375,1829.469970703125,1807.8299560546875,1816.3199462890625,1816.3199462890625,3146900,AMZN,2019-05-30,23.541367,14.60000038146973,0.0,1801.7199459075928
2019-05-31,1790.010009765625,1795.5899658203125,1772.699951171875,1775.0699462890625,1775.0699462890625,4618800,AMZN,2019-05-31,787.1798,780.1199951171875,0.0,994.949951171875
2019-06-03,1760.010009765625,1766.2900390625,1672.0,1692.68994140625,1692.68994140625,9098700,AMZN,2019-06-03,3264.622,3263.3798828125,1570.68994140625,0.0
2019-06-04,1699.239990234375,1730.8199462890625,1680.8900146484375,1729.56005859375,1729.56005859375,5679100,AMZN,2019-06-04,23.870707,16.510000228881836,0.0,1713.0500583648682
2019-06-05,1749.5999755859375,1752.0,1715.25,1738.5,1738.5,4239800,AMZN,2019-06-05,247.32597,215.3300018310547,0.0,1523.1699981689453
2019-06-06,1737.7099609375,1760.0,1726.1300048828125,1754.3599853515625,1754.3599853515625,3689300,AMZN,2019-06-06,21.74501,10.229999542236328,0.0,1744.1299858093262
2019-06-07,1763.699951171875,1806.25,1759.489990234375,1804.030029296875,1804.030029296875,4808200,AMZN,2019-06-07,1940.1798,1775.0699462890627,-28.960083007812273,0.0
2019-06-10,1822.0,1884.8699951171875,1818.0,1860.6300048828125,1860.6300048828125,5371000,AMZN,2019-06-10,26.86899,16.549999237060547,0.0,1844.080005645752
2019-06-11,1883.25,1893.699951171875,1858.0,1863.699951171875,1863.699951171875,4042700,AMZN,2019-06-11,68.10117,73.65000152587892,0.0,1790.049949645996
2019-06-12,1853.97998046875,1865.0,1844.3800048828125,1855.3199462890625,1855.3199462890625,2678300,AMZN,2019-06-12,764.3551,759.3599853515625,0.0,1095.9599609375
2019-06-13,1866.719970703125,1883.0899658203125,1862.219970703125,1870.300048828125,1870.300048828125,2795800,AMZN,2019-06-13,41.285465,32.33000183105469,0.0,1837.9700469970703
2019-06-14,1864.0,1876.0,1859.0,1869.6700439453125,1869.6700439453125,2851200,AMZN,2019-06-14,225.22101,225.0500030517578,0.0,1644.6200408935547
2019-06-17,1876.5,1895.68994140625,1875.449951171875,1886.030029296875,1886.030029296875,2634300,AMZN,2019-06-17,333.75116,308.010009765625,0.0,1578.02001953125
2019-06-18,1901.3499755859375,1921.6700439453125,1899.7900390625,1901.3699951171875,1901.3699951171875,3895700,AMZN,2019-06-18,221.43211,214.17999267578125,0.0,1687.1900024414062
2019-06-19,1907.8399658203125,1919.5799560546875,1892.469970703125,1908.7900390625,1908.7900390625,2895300,AMZN,2019-06-19,193.3648,183.38999938964844,0.0,1725.4000396728516
2019-06-20,1933.3299560546875,1935.199951171875,1905.800048828125,1918.18994140625,1918.18994140625,3217200,AMZN,2019-06-20,24.709154,13.079999923706056,0.0,1905.109941482544
2019-06-21,1916.0999755859375,1925.949951171875,1907.5799560546875,1911.300048828125,1911.300048828125,3933600,AMZN,2019-06-21,55.223335,30.4375,0.0,1880.862548828125
2019-06-24,1912.6600341796875,1916.8599853515625,1901.300048828125,1913.9000244140625,1913.9000244140625,2283000,AMZN,2019-06-24,22.330103,16.350000381469727,0.0,1897.5500240325928
2019-06-25,1911.8399658203125,1916.3900146484375,1872.4200439453125,1878.27001953125,1878.27001953125,3012300,AMZN,2019-06-25,19.819729,14.1899995803833,0.0,1864.0800199508667
2019-06-26,1892.47998046875,1903.800048828125,1887.3199462890625,1897.8299560546875,1897.8299560546875,2441900,AMZN,2019-06-26,308.87787,312.239990234375,0.0,1585.5899658203125
2019-06-27,1902.0,1911.239990234375,1898.0400390625,1904.280029296875,1904.280029296875,2141700,AMZN,2019-06-27,82.93344,77.93750000000001,0.0,1826.342529296875
2019-06-28,1909.0999755859375,1912.93994140625,1884.0,1893.6300048828125,1893.6300048828125,3037400,AMZN,2019-06-28,16.565565,6.75,0.0,1886.8800048828125
2019-07-01,1922.97998046875,1929.8199462890625,1914.6600341796875,1922.18994140625,1922.18994140625,3192100,AMZN,2019-07-01,82.08634,71.98999786376955,0.0,1850.1999435424805
2019-07-02,1919.3800048828125,1934.7900390625,1906.6300048828125,1934.31005859375,1934.31005859375,2645900,AMZN,2019-07-02,15.287391,7.875,0.0,1926.43505859375
2019-07-03,1935.8900146484375,1941.5899658203125,1930.5,1939.0,1939.0,1690300,AMZN,2019-07-03,252.09846,226.60000610351557,0.0,1712.3999938964844
2019-07-05,1928.5999755859375,1945.9000244140625,1925.300048828125,1942.9100341796875,1942.9100341796875,2628400,AMZN,2019-07-05,56.84413,35.61000061035156,0.0,1907.300033569336
2019-07-08,1934.1199951171875,1956.0,1928.25,1952.3199462890625,1952.3199462890625,2883400,AMZN,2019-07-08,12.72126,5.2916669845581055,0.0,1947.0282793045044
2019-07-09,1947.800048828125,1990.010009765625,1943.47998046875,1988.300048828125,1988.300048828125,4345700,AMZN,2019-07-09,822.03534,771.8800048828125,0.0,1216.4200439453125
2019-07-10,1996.510009765625,2024.93994140625,1995.4000244140625,2017.4100341796875,2017.4100341796875,4931900,AMZN,2019-07-10,194.55342,182.3000030517578,0.0,1835.1100311279297
2019-07-11,2025.6199951171875,2035.800048828125,1995.300048828125,2001.0699462890625,2001.0699462890625,4317800,AMZN,2019-07-11,21.30939,12.25,0.0,1988.8199462890625
2019-07-12,2008.27001953125,2017.0,2003.8699951171875,2011.0,2011.0,2509300,AMZN,2019-07-12,757.2544,765.97998046875,0.0,1245.02001953125
2019-07-15,2021.4000244140625,2022.9000244140625,2001.550048828125,2020.989990234375,2020.989990234375,2981300,AMZN,2019-07-15,85.52424,80.62999725341798,0.0,1940.359992980957
2019-07-16,2010.5799560546875,2026.3199462890625,2001.219970703125,2009.9000244140625,2009.9000244140625,2618200,AMZN,2019-07-16,227.64195,221.30999755859375,0.0,1788.5900268554688
2019-07-17,2007.050048828125,2012.0,1992.030029296875,1992.030029296875,1992.030029296875,2558800,AMZN,2019-07-17,3321.6025,3222.89990234375,1230.869873046875,0.0
2019-07-18,1980.010009765625,1987.5,1951.550048828125,1977.9000244140625,1977.9000244140625,3486900,AMZN,2019-07-18,170.14645,176.2899932861328,0.0,1801.6100311279297
2019-07-19,1991.2099609375,1996.0,1962.22998046875,1964.52001953125,1964.52001953125,3185600,AMZN,2019-07-19,441.8532,438.1000061035156,0.0,1526.4200134277344
2019-07-22,1971.1400146484375,1989.0,1958.260009765625,1985.6300048828125,1985.6300048828125,2900000,AMZN,2019-07-22,26.63491,17.969999313354492,0.0,1967.660005569458
2019-07-23,1995.989990234375,1997.7900390625,1973.1300048828125,1994.489990234375,1994.489990234375,2703500,AMZN,2019-07-23,11.946381,4.015625,0.0,1990.474365234375
2019-07-24,1969.300048828125,2001.300048828125,1965.8699951171875,2000.81005859375,2000.81005859375,2631300,AMZN,2019-07-24,86.92945,77.6500015258789,0.0,1923.160057067871
2019-07-25,2001.0,2001.199951171875,1972.719970703125,1973.8199462890625,1973.8199462890625,4136500,AMZN,2019-07-25,442.56998,440.8399963378906,0.0,1532.9799499511719
2019-07-26,1942.0,1950.9000244140625,1924.510009765625,1943.050048828125,1943.050048828125,4927100,AMZN,2019-07-26,274.4131,259.3599853515625,0.0,1683.6900634765625
2019-07-29,1930.0,1932.22998046875,1890.5400390625,1912.449951171875,1912.449951171875,4493200,AMZN,2019-07-29,1930.8381,2009.9000244140623,97.45007324218727,0.0
2019-07-30,1891.1199951171875,1909.8900146484375,1883.47998046875,1898.530029296875,1898.530029296875,2910900,AMZN,2019-07-30,1712.9287,1808.0,0.0,90.530029296875
2019-07-31,1898.1099853515625,1899.550048828125,1849.43994140625,1866.780029296875,1866.780029296875,4470700,AMZN,2019-07-31,979.86755,1000.9299926757812,0.0,865.8500366210938
2019-08-01,1871.719970703125,1897.9200439453125,1844.010009765625,1855.3199462890625,1855.3199462890625,4713300,AMZN,2019-08-01,950.1601,1009.1300048828124,0.0,846.1899414062501
2019-08-02,1845.0699462890625,1846.3599853515625,1808.02001953125,1823.239990234375,1823.239990234375,4956200,AMZN,2019-08-02,3240.635,3104.199951171875,1280.9599609375,0.0
2019-08-05,1770.219970703125,1788.6700439453125,1748.780029296875,1765.1300048828125,1765.1300048828125,6058200,AMZN,2019-08-05,1581.227,1430.7900390625,0.0,334.3399658203125
2019-08-06,1792.22998046875,1793.77001953125,1753.4000244140625,1787.8299560546875,1787.8299560546875,5070300,AMZN,2019-08-06,51.063473,34.13999938964844,0.0,1753.689956665039
2019-08-07,1773.989990234375,1798.9300537109375,1757.0,1793.4000244140625,1793.4000244140625,4526900,AMZN,2019-08-07,711.163,739.9500122070312,0.0,1053.4500122070312
2019-08-08,1806.0,1834.260009765625,1798.1099853515625,1832.8900146484375,1832.8900146484375,3701200,AMZN,2019-08-08,56.566154,48.31999969482422,0.0,1784.5700149536133
2019-08-09,1828.949951171875,1831.0899658203125,1802.219970703125,1807.5799560546875,1807.5799560546875,2879800,AMZN,2019-08-09,45.260326,35.470001220703125,0.0,1772.1099548339844
2019-08-12,1795.989990234375,1800.97998046875,1777.0,1784.9200439453125,1784.9200439453125,2905500,AMZN,2019-08-12,177.60556,164.82000732421875,0.0,1620.1000366210938
2019-08-13,1783.0,1831.739990234375,1780.0,1824.3399658203125,1824.3399658203125,3994000,AMZN,2019-08-13,47.86762,38.22999954223633,0.0,1786.1099662780762
2019-08-14,1793.010009765625,1795.6500244140625,1757.219970703125,1762.9599609375,1762.9599609375,4893600,AMZN,2019-08-14,29.465973,12.28125,0.0,1750.6787109375
2019-08-15,1781.989990234375,1788.0,1761.9599609375,1776.1199951171875,1776.1199951171875,3759100,AMZN,2019-08-15,11.715406,4.2708330154418945,0.0,1771.8491621017456
2019-08-16,1792.8900146484375,1802.9100341796875,1784.550048828125,1792.5699462890625,1792.5699462890625,3018000,AMZN,2019-08-16,183.4868,180.0,0.0,1612.5699462890625
2019-08-19,1818.0799560546875,1826.0,1812.6099853515625,1816.1199951171875,1816.1199951171875,2816300,AMZN,2019-08-19,238.52736,217.0500030517578,0.0,1599.0699920654297
2019-08-20,1814.5,1816.8199462890625,1799.8800048828125,1801.3800048828125,1801.3800048828125,1929500,AMZN,2019-08-20,97.06221,93.97000122070312,0.0,1707.4100036621094
2019-08-21,1819.3900146484375,1829.5799560546875,1815.0,1823.5400390625,1823.5400390625,2031800,AMZN,2019-08-21,127.8335,127.56999969482423,0.0,1695.9700393676758
2019-08-22,1828.0,1829.4100341796875,1800.0999755859375,1804.6600341796875,1804.6600341796875,2653500,AMZN,2019-08-22,349.33362,360.1300048828125,0.0,1444.530029296875
2019-08-23,1793.030029296875,1804.9000244140625,1745.22998046875,1749.6199951171875,1749.6199951171875,5270800,AMZN,2019-08-23,677.0081,574.47998046875,0.0,1175.1400146484375
2019-08-26,1766.9100341796875,1770.0,1743.510009765625,1768.8699951171875,1768.8699951171875,3080000,AMZN,2019-08-26,2643.7244,3182.6298828125,1413.7598876953125,0.0
2019-08-27,1775.72998046875,1779.4000244140625,1746.6800537109375,1761.8299560546875,1761.8299560546875,3019700,AMZN,2019-08-27,1604.5238,1723.7900390625,0.0,38.0399169921875
2019-08-28,1755.0,1767.8599853515625,1744.050048828125,1764.25,1764.25,2419700,AMZN,2019-08-28,94.44295,78.62500000000001,0.0,1685.625
2019-08-29,1783.0,1798.550048828125,1777.25,1786.4000244140625,1786.4000244140625,3015100,AMZN,2019-08-29,790.5924,768.8200073242188,0.0,1017.5800170898438
2019-08-30,1797.489990234375,1799.739990234375,1764.5699462890625,1776.2900390625,1776.2900390625,3058700,AMZN,2019-08-30,13.879291,4.5104169845581055,0.0,1771.779622077942
2019-09-03,1770.0,1800.800048828125,1768.0,1789.8399658203125,1789.8399658203125,3543000,AMZN,2019-09-03,21.677313,16.010000228881836,0.0,1773.8299655914307
2019-09-04,1805.0,1807.6300048828125,1796.22998046875,1800.6199951171875,1800.6199951171875,2324100,AMZN,2019-09-04,80.83804,68.22000122070312,0.0,1732.3999938964844
2019-09-05,1821.949951171875,1842.0,1815.5799560546875,1840.719970703125,1840.719970703125,3310800,AMZN,2019-09-05,31.254333,18.86000061035156,0.0,1821.8599700927734
2019-09-06,1838.219970703125,1840.6500244140625,1826.4000244140625,1833.510009765625,1833.510009765625,2496900,AMZN,2019-09-06,1605.3079,1689.300048828125,0.0,144.2099609375
