Price,MidPrice,FuturePrice_60d
Ticker,,
Date,,
2022-05-26,94.35680906700853,91.3991457749488
2022-05-27,95.04703679555266,90.15775587365914
2022-05-30,95.10048630484073,88.90727375965972
2022-05-31,93.80463196721541,88.42071723064305
2022-06-01,94.27665144203223,88.82997555183957
2022-06-02,94.00502754677515,89.35744336183782
2022-06-03,94.14305509501747,87.67498273046681
2022-06-06,93.41721601671303,87.74318579760103
2022-06-07,91.76064973025647,88.22972540821746
2022-06-08,89.00417988045513,87.2702693278496
2022-06-09,85.03202279257471,87.78410304237876
2022-06-10,83.7539784651176,88.2115506977144
2022-06-14,80.55665138167781,87.45670458532103
2022-06-15,80.65461512159501,86.44722578128514
2022-06-16,81.38491225061509,86.34264540977244
2022-06-17,78.156424862416,86.98834376857727
2022-06-20,78.08518166537971,87.4339805292822
2022-06-21,79.28751057083491,88.64353632954592
2022-06-22,80.3161749834832,86.43813678428148
2022-06-23,79.87086909959444,86.35627573917812
2022-06-24,79.93766664605634,85.84244850707124
2022-06-27,82.70749274468491,85.90155208412529
2022-06-28,83.50905071624933,87.52491085307096
2022-06-29,82.96132274057906,87.18387774473906
2022-06-30,81.39382970127737,85.56051647989199
2022-07-01,80.8995402159517,84.67381678466907
2022-07-04,81.61648574343666,85.2012925131321
2022-07-05,81.20235835510971,84.14179147066008
2022-07-06,81.32257622002963,85.01029886966114
2022-07-07,82.52491671370316,83.63249691346891
2022-07-08,83.09045174883502,82.65029738191316
2022-07-11,82.62734449393426,84.93754737081065
2022-07-12,83.0860056482007,87.88869533603277
2022-07-13,83.88756991399016,87.97962722358736
2022-07-14,83.16616556418671,87.0383611068747
2022-07-15,82.70749122406154,86.54271412762729
2022-07-18,83.9632623470972,86.07890262178077
2022-07-19,84.30616803572943,86.64275523067712
2022-07-20,85.50849793617571,88.91181395647438
2022-07-21,86.31006234510573,90.33509969910325
2022-07-22,86.90231521382904,89.49841520504803
2022-07-25,86.81325309889544,90.60338386934329
2022-07-26,86.39911483188223,91.2991084383092
2022-07-27,87.01809835182505,91.19906573997818
2022-07-28,88.78153583047056,90.61702757131884
2022-07-29,89.53854788019066,91.66288404586558
2022-08-01,89.84581622242264,92.43591840392742
2022-08-02,90.38019133199965,92.76332092285156
2022-08-03,89.82800866035012,93.4999616350288
2022-08-04,90.34011359401688,93.85465920712282
2022-08-05,90.39800844296559,94.99145841401032
2022-08-08,90.70082285977477,95.85542358133284
2022-08-09,90.60729090473144,96.41473314111141
2022-08-10,90.07738411809217,95.15515499609037
2022-08-11,90.06402148644815,94.04563586767685
2022-08-12,89.28027676127067,94.15476451782973
2022-08-15,89.4583972143467,94.59129788755644
2022-08-16,90.20206897375913,95.1596972562547
2022-08-17,90.95352150905428,95.25064717596078
2022-08-18,91.3809573004947,96.49657458105045
2022-08-19,91.3991457749488,95.75992954498528
2022-08-22,90.15775587365914,96.52842002766194
2022-08-23,88.90727375965972,95.38706094620471
2022-08-24,88.42071723064305,96.2010063252484
2022-08-25,88.82997555183957,96.11462278532392
2022-08-26,89.35744336183782,96.9376665247809
2022-08-29,87.67498273046681,97.41966899590523
2022-08-30,87.74318579760103,98.25180759109773
2022-08-31,88.22972540821746,98.25636241887116
2022-09-01,87.2702693278496,98.85659528167159
2022-09-02,87.78410304237876,98.77929047824682
2022-09-05,88.2115506977144,98.37912424018866
2022-09-06,87.45670458532103,98.32911297905486
2022-09-07,86.44722578128514,98.62922965633345
2022-09-08,86.34264540977244,97.9244095920998
2022-09-09,86.98834376857727,97.43331517351078
2022-09-12,87.4339805292822,96.84216996842014
2022-09-13,88.64353632954592,95.9918441772461
2022-09-14,86.43813678428148,96.07824729475843
2022-09-15,86.35627573917812,95.61896827295907
2022-09-16,85.84244850707124,95.66898738454356
2022-09-19,85.90155208412529,96.75122693257555
2022-09-20,87.52491085307096,97.10137077247315
2022-09-21,87.18387774473906,97.0831718635367
2022-09-23,85.56051647989199,96.41927918586879
2022-09-26,84.67381678466907,95.77812438039588
2022-09-27,85.2012925131321,96.01002798011979
2022-09-28,84.14179147066008,95.82814515668207
2022-09-29,85.01029886966114,95.93273454875664
2022-09-30,83.63249691346891,95.27338924300855
2022-10-03,82.65029738191316,94.36393546908423
2022-10-04,84.93754737081065,93.31807152384488
2022-10-05,87.88869533603277,93.28624119586802
2022-10-06,87.97962722358736,93.11800084710248
2022-10-07,87.0383611068747,93.05432776985688
2022-10-10,86.54271412762729,94.07291560698687
2022-10-11,86.07890262178077,93.70004589439165
2022-10-12,86.64275523067712,94.21842655384069
2022-10-13,88.91181395647438,93.7318740000556
2022-10-14,90.33509969910325,94.23207183249794
2022-10-17,89.49841520504803,95.25519549682764
2022-10-18,90.60338386934329,96.4692989625586
2022-10-19,91.2991084383092,97.32871518490674
2022-10-20,91.19906573997818,97.64702491439277
2022-10-21,90.61702757131884,97.86074556907946
2022-10-24,91.66288404586558,98.66105382339649
2022-10-25,92.43591840392742,98.83839914951903
2022-10-26,92.76332092285156,98.95208348050923
2022-10-27,93.4999616350288,98.42460156659496
2022-10-28,93.85465920712282,98.60193577943065
2022-10-31,94.99145841401032,99.74329089265277
2022-11-01,95.85542358133284,99.793309103201
2022-11-02,96.41473314111141,100.00248653028414
2022-11-03,95.15515499609037,100.32989683749571
2022-11-04,94.04563586767685,100.16619936040448
2022-11-07,94.15476451782973,100.51632938659095
2022-11-08,94.59129788755644,100.92557847211569
2022-11-09,95.1596972562547,100.566349830404
2022-11-10,95.25064717596078,100.36627362419628
2022-11-11,96.49657458105045,100.22985076904297
2022-11-14,95.75992954498528,99.94791379956519
2022-11-15,96.52842002766194,99.65691075678595
2022-11-16,95.38706094620471,99.83879299856322
2022-11-17,96.2010063252484,94.1775018582324
2022-11-18,96.11462278532392,92.69965506510195
2022-11-21,96.9376665247809,91.93117564274525
2022-11-22,97.41966899590523,92.41317866506627
2022-11-23,98.25180759109773,92.55869149431192
2022-11-24,98.25636241887116,91.89030355846764
2022-11-25,98.85659528167159,92.56823221516004
2022-11-28,98.77929047824682,93.33436434826409
2022-11-29,98.37912424018866,94.02156424020436
2022-11-30,98.32911297905486,93.75225727035132
2022-12-01,98.62922965633345,92.40107629532943
2022-12-02,97.9244095920998,91.16130920255983
2022-12-05,97.43331517351078,90.5669789584175
2022-12-06,96.84216996842014,91.37490488395903
2022-12-07,95.9918441772461,91.8206619332793
2022-12-08,96.07824729475843,91.36098532098954
2022-12-09,95.61896827295907,91.71849976025703
2022-12-12,95.66898738454356,89.29937036256958
2022-12-13,96.75122693257555,88.74217887866055
2022-12-14,97.10137077247315,87.48848777376237
2022-12-15,97.0831718635367,88.96504158225017
2022-12-16,96.41927918586879,87.89709830439674
2022-12-19,95.77812438039588,89.46653084034509
2022-12-20,96.01002798011979,88.816464755739
2022-12-21,95.82814515668207,89.8101211363213
2022-12-22,95.93273454875664,90.5623392830071
2022-12-23,95.27338924300855,89.9865661691595
2022-12-28,94.36393546908423,89.09505715515326
2022-12-29,93.31807152384488,88.9139729817195
2022-12-30,93.28624119586802,88.99291481766562
2023-01-03,93.11800084710248,88.98827356618125
2023-01-04,93.05432776985688,90.68770142271639
2023-01-05,94.07291560698687,91.31918894758732
2023-01-06,93.70004589439165,91.87173461816639
2023-01-09,94.21842655384069,92.27570496990509
2023-01-10,93.7318740000556,91.82066343694605
2023-01-11,94.23207183249794,92.12712454453063
2023-01-12,95.25519549682764,92.61929932481858
2023-01-13,96.4692989625586,92.67038117893405
2023-01-16,97.32871518490674,91.68600668370189
2023-01-17,97.64702491439277,91.62564392402501
2023-01-18,97.86074556907946,92.74467315437893
2023-01-19,98.66105382339649,92.17819366383378
2023-01-20,98.83839914951903,92.28499045078073
2023-01-23,98.95208348050923,93.27400359897294
2023-01-24,98.42460156659496,93.00469972492398
2023-01-25,98.60193577943065,93.12541402174585
2023-01-27,99.74329089265277,92.81432088073186
2023-01-30,99.793309103201,92.42892351976569
2023-01-31,100.00248653028414,92.3732096303114
2023-02-01,100.32989683749571,93.05113118664588
2023-02-02,100.16619936040448,93.27864633096388
2023-02-03,100.51632938659095,91.5142125529678
2023-02-06,100.92557847211569,89.01148121698805
2023-02-07,100.566349830404,89.02541451780074
2023-02-08,100.36627362419628,90.13515168129533
2023-02-09,100.22985076904297,90.05157874984198
2023-02-10,99.94791379956519,90.44626155195436
2023-02-13,99.65691075678595,91.5559931308811
2023-02-14,99.83879299856322,91.84852091557858
2023-02-15,94.1775018582324,91.4863489820766
2023-02-16,92.69965506510195,90.95700986082329
2023-02-17,91.93117564274525,90.19552052475217
2023-02-20,92.41317866506627,91.17988941437513
2023-02-21,92.55869149431192,92.21534524017294
2023-02-22,91.89030355846764,92.21069844555592
2023-02-23,92.56823221516004,92.09461517821292
2023-02-24,93.33436434826409,92.46142428922916
2023-02-27,94.02156424020436,91.52813926273228
2023-02-28,93.75225727035132,90.98951924781588
2023-03-01,92.40107629532943,92.36856384438744
2023-03-02,91.16130920255983,92.11318970547885
2023-03-03,90.5669789584175,90.85485991728157
2023-03-06,91.37490488395903,89.763685125292
2023-03-07,91.8206619332793,90.13050894340678
2023-03-08,91.36098532098954,90.57162069256107
2023-03-09,91.71849976025703,89.81941427423075
2023-03-10,89.29937036256958,89.35509291756085
2023-03-13,88.74217887866055,88.91861877007699
2023-03-14,87.48848777376237,88.93719534370449
2023-03-15,88.96504158225017,89.38294117674957
2023-03-16,87.89709830439674,90.25124003249428
2023-03-17,89.46653084034509,90.84093270771476
2023-03-20,88.816464755739,91.77423093829553
2023-03-21,89.8101211363213,92.94433491878574
2023-03-22,90.5623392830071,93.98907165245544
2023-03-23,89.9865661691595,94.66697793691394
2023-03-24,89.09505715515326,93.60367735660995
2023-03-27,88.9139729817195,91.98781175433767
2023-03-28,88.99291481766562,91.15203809260191
2023-03-29,88.98827356618125,91.46313018094293
2023-03-30,90.68770142271639,92.0481882501844
2023-03-31,91.31918894758732,92.8514775469162
2023-04-03,91.87173461816639,93.06505430682817
2023-04-04,92.27570496990509,93.44115806147457
2023-04-05,91.82066343694605,94.4116068422517
2023-04-06,92.12712454453063,94.6716308583799
2023-04-11,92.61929932481858,93.55724947625788
2023-04-12,92.67038117893405,91.91817576738433
2023-04-13,91.68600668370189,91.77887370264415
2023-04-14,91.62564392402501,92.21069895447377
2023-04-17,92.74467315437893,92.47536366420309
2023-04-18,92.17819366383378,93.21829121598032
2023-04-19,92.28499045078073,93.89155275974838
2023-04-20,93.27400359897294,94.4069544777445
2023-04-21,93.00469972492398,95.1266703215932
2023-04-24,93.12541402174585,96.80753225901816
2023-04-26,92.81432088073186,97.85691885144014
2023-04-27,92.42892351976569,97.23007814521713
2023-04-28,92.3732096303114,97.38330537365329
2023-05-01,93.05113118664588,96.85860696209554
2023-05-02,93.27864633096388,97.01183725921437
2023-05-03,91.5142125529678,98.4048161868489
2023-05-04,89.01148121698805,97.97764383478534
2023-05-05,89.02541451780074,98.19123992482486
